userId,itemId,rating
288,2939,3
288,2940,5
288,1104,5
288,1106,4
288,1103,4
288,1468,5
288,1761,4
288,1694,3
288,542,4
288,1902,2
288,1345,5
288,690,5
333,2009,4
333,2007,4
333,2011,3
333,2002,2
288,79,4
141,1278,3
281,2368,2
281,1249,1
281,1408,2
281,985,1
316,2859,3
281,1272,3
281,326,1
281,558,1
281,1979,4
281,615,4
281,241,2
281,422,4
281,87,3
281,456,4
281,1577,2
281,1216,4
281,288,3
281,2196,2
125,137,5
141,24,1
141,629,5
141,145,5
141,716,1
141,406,1
220,935,4
141,648,5
220,149,5
220,123,3
220,249,4
220,2941,3
220,2942,4
220,18,4
220,19,4
220,15,5
220,20,5
115,2098,3
115,637,2
115,652,4
330,323,5
330,1033,5
220,5,1
220,153,4
220,95,4
220,267,4
220,13,4
220,625,5
220,215,4
330,34,4
220,92,5
330,18,3
330,20,4
330,17,4
330,16,5
330,5,4
330,15,3
330,19,3
330,36,4
330,142,2
330,7,4
330,65,4
330,106,4
220,26,5
330,309,4
220,1114,3
220,1008,3
330,145,5
330,105,4
330,109,3
330,333,4
330,21,5
330,1,2
330,382,4
330,383,5
330,381,5
330,384,5
330,2006,5
330,2010,4
330,2003,4
330,2008,4
330,2292,5
330,2012,5
330,2011,5
330,2002,5
330,2004,4
330,2007,5
330,2005,4
330,2943,4
330,2836,3
330,2172,3
330,2835,2
298,2944,5
330,2173,3
330,2174,4
330,2837,3
330,2171,4
330,2175,3
330,2176,3
188,507,3
204,704,4
183,674,3
183,627,4
56,484,5
335,2939,3
335,1158,4
335,2940,3
335,1157,3
335,1162,4
335,1161,4
335,1164,3
335,1159,4
335,2125,3
335,2124,4
335,1049,4
336,234,4
336,172,5
336,186,5
336,97,3
336,690,3
336,111,4
336,1689,2
336,529,5
336,1075,3
336,126,4
336,355,4
336,1046,4
336,124,5
336,38,3
336,1696,4
336,777,3
336,159,3
336,19,3
336,18,3
336,15,3
336,20,4
336,17,4
336,16,4
336,1345,5
336,230,3
336,373,4
336,1252,3
337,1225,3
337,5,5
337,8,1
337,2899,5
337,2945,5
337,282,4
337,16,3
337,17,4
337,18,4
337,19,4
337,15,5
337,20,5
337,516,5
337,515,3
337,484,4
337,500,5
337,520,2
337,518,4
337,2519,5
337,2946,5
337,161,3
337,82,5
337,65,3
337,34,4
337,142,5
337,114,5
337,1416,5
337,2947,4
337,2948,4
337,2949,4
337,2950,4
337,2951,4
337,1232,3
337,32,4
337,1392,3
337,2695,4
336,411,3
337,267,1
337,499,5
337,587,1
337,2952,5
337,2953,3
337,2681,5
337,605,2
337,606,2
337,608,2
337,607,2
337,1454,2
337,2954,3
337,137,1
337,497,3
337,89,3
337,2955,1
337,2956,4
337,2957,2
337,2639,2
337,501,3
337,1709,3
337,2474,2
338,612,3
338,2958,5
337,502,3
337,179,1
337,22,4
337,205,3
337,970,2
337,1019,3
337,569,3
337,704,3
337,1749,4
337,2959,3
337,2960,3
337,2206,2
337,2433,3
227,1763,5
337,2423,2
337,125,3
337,182,2
95,2690,3
339,91,3
339,313,3
339,704,4
339,89,5
339,703,4
339,705,4
339,702,5
339,691,5
339,701,5
339,309,5
339,651,2
339,488,2
339,145,4
339,85,5
339,216,3
339,142,4
339,144,4
339,143,4
339,69,5
339,34,3
339,18,2
339,984,4
339,981,4
339,28,4
339,622,4
339,1778,2
339,1672,4
339,1779,2
339,2269,2
339,1780,3
339,2782,4
339,422,5
339,38,5
339,1492,2
339,344,4
339,25,4
339,305,5
339,114,2
339,5,2
339,456,5
339,293,4
339,778,2
339,920,3
339,2669,4
339,504,4
339,2961,3
339,925,2
339,315,5
339,1763,3
339,111,3
339,2061,4
339,279,5
339,412,5
339,1729,2
339,2962,5
339,1802,3
339,2963,2
339,1845,5
339,390,5
339,392,3
339,391,4
339,393,4
339,2001,3
337,1093,3
105,1248,4
105,1494,4
105,1509,4
105,1343,4
105,1458,1
105,233,3
105,232,2
105,2964,4
105,1500,4
105,2965,2
340,490,3
340,395,3
340,397,3
340,262,3
340,250,5
340,394,3
340,1133,2
340,396,3
340,1131,2
340,257,4
340,399,3
340,400,3
340,254,3
340,1502,3
340,1138,2
340,80,2
340,1492,2
340,70,3
340,27,4
340,72,3
340,29,3
340,71,5
340,30,3
340,2305,2
340,308,3
340,1278,4
340,2304,3
340,1279,3
340,34,5
340,165,3
340,167,3
340,166,3
340,86,4
340,1552,3
316,1158,5
56,618,3
56,37,3
105,540,2
319,540,4
319,142,4
319,199,5
341,65,3
135,145,5
282,2699,3
282,151,3
303,296,3
282,53,4
282,240,3
342,2966,5
342,10,5
319,1435,1
342,24,5
342,1487,4
342,28,5
342,984,5
342,501,5
342,59,4
342,760,5
342,57,5
342,32,5
209,81,5
209,161,3
209,39,5
209,648,4
209,1315,4
209,2967,5
209,2457,5
209,469,5
209,696,3
209,665,4
343,2968,4
209,34,4
343,199,4
343,91,4
343,313,4
343,704,3
343,90,4
343,89,5
343,703,3
343,328,3
343,1020,5
343,708,4
343,431,4
343,963,5
343,592,5
343,32,3
343,134,3
343,688,1
344,12,5
344,32,5
344,34,3
344,161,5
344,18,4
344,20,4
344,17,4
344,16,4
344,69,3
344,15,5
344,5,3
344,92,4
344,19,4
342,120,4
342,1237,5
342,1466,3
342,2696,2
342,2858,2
342,2490,2
342,2480,2
342,502,3
342,1761,3
342,357,4
342,69,4
342,54,3
105,34,3
105,467,4
342,144,3
105,38,3
105,305,1
105,81,4
105,622,3
342,702,4
144,1278,3
144,145,5
144,275,5
33,270,4
41,754,3
264,897,2
345,651,5
345,488,5
345,485,5
345,161,5
345,309,5
345,456,5
345,28,4
345,2862,2
345,142,5
345,143,5
345,95,5
345,32,5
345,18,5
345,20,5
345,17,5
345,16,5
345,69,4
345,15,5
345,5,3
345,54,4
345,97,4
345,65,4
345,19,5
345,25,4
345,114,4
345,110,4
190,305,3
190,219,5
346,2942,5
346,343,4
340,118,2
266,1525,4
141,621,3
141,700,2
141,634,2
141,268,2
141,37,5
141,35,3
141,1058,5
141,1054,5
141,166,4
141,218,4
141,564,2
141,269,3
141,565,3
141,641,5
141,165,4
141,533,4
141,231,5
116,145,4
141,644,5
141,357,2
141,674,5
141,294,1
141,235,5
141,267,5
141,482,5
347,785,2
347,24,5
347,919,3
347,65,3
347,552,3
347,422,5
347,107,4
347,106,5
347,114,2
347,54,5
347,105,5
347,52,5
347,32,4
347,7,5
347,34,4
347,165,2
347,1432,4
347,92,5
347,36,4
347,223,4
347,37,4
347,898,3
89,38,4
347,145,5
347,153,5
347,231,5
347,506,4
347,119,5
347,120,3
347,1884,3
347,1275,3
347,2550,4
347,638,5
347,26,5
347,902,5
347,1569,5
347,12,5
347,323,5
328,430,3
328,138,4
328,235,4
347,1612,3
347,93,4
347,118,4
347,292,4
347,1984,2
336,2969,4
347,159,3
347,88,5
347,138,5
347,658,3
347,659,4
347,657,3
347,696,5
347,473,4
347,160,4
347,1544,5
89,161,5
347,339,5
347,389,5
89,5,3
89,114,2
89,344,4
272,1178,5
89,45,5
347,894,5
347,759,4
347,142,5
347,86,3
347,373,4
347,851,3
347,109,2
347,1749,5
344,2519,5
344,807,4
344,800,4
344,809,5
344,811,5
344,810,5
344,808,5
344,695,5
56,594,5
348,958,5
348,40,5
349,882,4
348,1727,4
348,1386,3
348,1242,4
349,38,4
348,115,5
348,97,5
349,39,3
348,38,4
348,413,5
345,164,4
345,163,5
345,144,5
345,2970,3
345,673,4
345,1642,3
345,499,2
345,1678,3
345,1443,3
345,1504,3
345,357,4
345,776,3
345,524,4
345,622,4
345,2431,3
348,7,5
348,32,4
348,5,4
345,136,5
345,84,4
345,83,4
345,1026,4
345,100,4
345,771,4
345,131,4
345,1027,3
345,99,3
345,2546,4
345,135,4
345,133,4
345,1813,2
345,2971,3
345,502,2
345,87,5
345,22,4
345,205,4
345,206,4
345,758,3
345,293,5
345,1980,2
348,114,4
349,905,5
348,315,2
257,2695,4
257,2631,4
213,387,3
233,1845,4
319,290,5
105,2820,3
105,282,4
105,31,1
319,1851,3
345,2972,4
161,383,5
161,2973,5
161,6,5
348,751,3
348,1404,3
348,65,5
348,1385,4
348,34,3
349,1438,4
349,1437,5
349,1436,4
349,1439,4
349,1440,4
349,1871,3
349,349,4
349,2663,4
349,2974,2
349,2665,4
349,2781,4
349,1872,4
349,2664,3
349,2237,4
349,2248,3
349,911,4
349,917,4
349,910,3
349,1661,4
349,1004,3
349,918,2
349,2253,4
349,1660,4
349,2238,3
349,2241,3
349,914,3
349,2245,4
349,2246,4
349,2247,4
349,1659,3
349,912,2
349,2251,2
349,2252,3
349,913,4
349,2254,3
349,2243,4
349,2249,2
349,2235,4
349,2250,3
349,915,2
349,2240,4
349,2244,2
349,26,4
319,2975,5
319,187,3
319,820,3
319,173,3
319,316,3
319,504,1
319,170,4
319,167,4
319,2976,4
319,2977,4
319,517,3
319,894,4
319,413,3
319,721,3
319,1513,5
319,1335,4
319,305,3
319,673,2
319,95,5
319,309,3
319,560,5
319,1975,3
319,1947,3
319,313,5
319,185,3
319,85,3
319,28,4
319,250,3
319,1130,5
319,1129,1
319,1774,5
319,115,3
319,400,3
319,1136,2
319,1901,3
319,257,3
319,1137,1
319,1140,2
319,1135,3
319,1133,3
319,258,3
319,255,3
319,262,4
319,251,4
319,1132,2
319,1144,2
319,1145,2
319,1146,1
319,190,1
319,189,1
337,2047,2
349,52,4
349,69,4
349,978,4
349,118,2
349,92,3
349,1754,4
349,709,4
349,1441,4
349,1641,4
349,2978,3
349,247,4
349,248,4
349,263,4
349,1532,4
349,1533,3
349,1267,3
349,12,4
349,94,3
349,967,3
349,966,2
349,2840,3
349,2979,3
349,1499,3
349,326,5
349,389,4
349,339,4
349,2980,5
349,486,4
349,1700,3
349,2544,3
349,593,4
349,1550,3
349,1053,4
342,161,5
349,1083,3
349,410,3
342,160,4
349,2754,3
349,2753,4
349,2751,4
349,661,3
349,930,4
349,2981,4
349,1071,3
349,2982,3
349,2983,3
349,2587,4
349,1690,3
349,2575,3
349,2984,4
323,221,5
323,111,5
323,425,4
323,2061,4
323,116,5
323,1699,5
323,290,4
11,34,5
347,680,3
323,474,4
323,269,5
343,304,4
350,501,5
350,16,4
350,17,3
350,18,5
350,19,3
350,15,3
350,20,3
323,2985,5
350,300,4
350,2986,5
350,2987,4
350,2988,3
348,116,4
348,105,5
348,145,2
348,303,4
348,67,5
348,25,5
348,657,4
348,687,1
333,1934,4
333,1933,4
333,1936,4
333,1939,3
333,2989,3
333,1942,3
333,1937,3
333,2990,4
333,2991,3
333,1940,3
333,1941,3
333,2992,3
333,1935,3
350,853,4
333,2993,5
336,240,1
336,345,4
336,118,2
350,631,1
350,1336,3
350,32,2
350,184,3
350,7,4
350,173,1
350,5,4
350,114,4
350,128,3
350,2369,4
350,608,3
334,2376,3
334,292,3
350,86,3
350,503,2
350,1239,3
323,125,3
323,2994,5
323,2748,4
350,69,2
323,2995,3
323,1827,5
323,137,4
350,588,3
323,97,3
323,69,5
323,52,5
323,2707,5
323,54,5
323,1513,4
323,228,2
323,18,1
350,519,3
323,326,3
323,484,5
323,517,5
323,515,5
350,2996,3
350,66,4
350,590,4
350,528,3
350,487,3
350,740,3
350,207,3
350,98,3
350,205,3
350,161,2
350,228,2
316,2940,3
316,1157,3
316,1162,3
316,1161,4
316,1159,5
316,1071,3
316,114,3
316,1404,2
323,103,3
351,285,3
351,880,4
351,2997,5
351,2998,5
351,2999,5
351,3000,5
351,3001,5
351,3002,5
351,3003,5
352,676,5
352,519,4
352,500,5
352,1170,5
352,520,5
352,484,5
352,516,5
352,3004,4
352,513,4
352,142,4
352,569,4
352,504,4
350,3005,4
352,1387,5
352,2100,3
352,1664,4
352,3006,4
350,82,5
352,3007,4
352,3008,4
181,140,3
323,32,3
323,231,4
323,3009,5
323,604,5
350,28,3
350,85,2
323,267,5
350,1504,3
323,1072,5
323,1582,3
323,235,4
323,676,5
323,516,5
323,520,3
323,631,4
323,2767,5
112,3010,2
353,2393,3
353,2431,4
353,1384,2
353,468,5
353,1099,2
353,280,2
353,118,1
353,906,1
353,140,4
353,690,5
353,38,5
353,172,1
353,230,4
353,114,4
353,305,5
353,110,3
353,2044,3
353,116,1
353,282,4
353,467,5
353,955,5
353,292,5
353,5,4
353,303,5
350,3011,3
353,16,5
353,1576,1
353,32,5
353,161,4
353,18,5
353,1693,5
353,2071,3
353,614,2
353,176,4
353,20,4
353,17,5
353,15,5
353,2474,3
353,3012,3
353,495,5
353,2860,5
353,1664,4
353,2374,2
353,304,5
8,378,3
353,1434,2
353,2204,3
353,1298,2
353,141,4
344,142,4
344,54,2
353,1344,4
344,65,2
344,28,1
353,3013,3
344,174,3
344,114,2
344,651,2
344,52,1
353,128,3
344,520,5
344,516,4
344,517,3
344,484,3
344,518,3
344,488,3
344,485,3
344,740,4
344,59,4
344,745,3
344,744,4
344,746,4
344,741,4
353,97,5
344,743,4
353,1484,3
344,742,4
353,427,3
344,947,4
344,26,5
353,622,3
344,502,1
344,87,5
344,1225,4
353,19,4
344,39,5
344,503,4
353,86,4
344,984,3
353,28,4
344,205,3
353,309,2
344,206,5
344,357,5
353,81,5
353,651,4
344,1711,4
344,593,5
344,703,5
344,89,3
353,488,4
353,485,4
344,704,4
344,91,4
344,338,5
344,98,3
353,262,4
344,90,4
344,182,5
344,1263,4
344,872,3
344,1348,5
353,1134,5
344,314,4
344,1301,3
344,299,4
344,82,3
344,1090,3
344,431,4
344,68,4
344,498,5
344,429,5
344,433,3
344,207,4
344,526,2
344,970,2
344,527,5
344,749,3
344,524,4
344,293,5
344,1884,4
344,1279,4
344,2308,3
344,592,4
344,2447,4
344,1435,5
344,1223,3
344,280,3
344,2047,3
344,2045,4
344,2956,3
344,2639,4
344,3014,3
344,2957,4
344,2046,4
344,2954,3
344,3015,4
344,3016,4
344,417,4
101,105,4
101,106,4
101,108,4
101,118,3
214,305,4
214,316,2
214,2490,2
214,1785,4
214,31,3
214,548,2
214,88,3
214,1504,4
214,1408,4
214,97,5
214,1301,2
352,140,4
352,1302,3
352,184,4
352,118,3
354,155,3
352,1671,3
349,3017,3
349,928,5
349,1526,2
349,534,3
349,1101,4
349,430,3
349,2666,3
349,2705,3
349,3018,4
349,2839,3
355,690,4
355,111,5
355,212,4
355,955,5
355,587,3
355,2353,3
355,1248,4
355,159,3
355,1555,4
355,2573,3
355,290,4
355,107,4
355,102,5
355,850,4
355,1053,5
355,117,4
355,163,5
355,110,4
355,696,5
355,695,3
334,622,2
356,970,3
356,357,1
356,516,4
356,519,4
354,230,4
356,87,3
354,1996,3
356,115,3
356,422,4
356,8,2
356,293,1
356,110,2
356,467,2
356,142,5
356,5,3
356,16,4
356,17,2
356,15,4
356,20,4
356,18,3
356,34,4
356,515,5
356,484,5
356,329,4
350,182,3
356,159,4
356,1262,4
356,19,2
356,179,2
356,273,5
356,3019,5
356,1028,3
356,144,3
356,32,4
356,1172,3
356,1170,4
356,500,5
356,676,4
356,520,5
356,1404,4
356,431,3
356,68,4
356,281,4
356,98,4
356,704,3
356,501,3
356,587,4
356,1263,4
356,172,3
356,1386,4
356,118,3
356,230,3
356,456,5
356,39,5
356,1710,4
356,740,4
356,28,3
356,69,4
356,161,4
356,1178,4
356,517,4
352,1332,4
352,963,5
356,2590,4
356,499,3
352,3020,3
352,1837,3
356,2970,3
352,2130,4
352,67,4
356,664,5
352,2069,3
356,2082,3
356,31,1
356,174,2
356,36,3
352,525,2
352,2369,4
356,3005,3
356,469,4
356,377,2
356,1376,1
356,526,5
356,631,5
356,206,4
356,1171,5
356,521,3
356,1000,4
356,3021,3
356,518,3
356,2429,4
356,3022,3
356,723,4
356,527,5
356,1761,4
306,138,1
353,3023,3
8,2853,4
353,1897,4
353,1345,5
306,355,5
306,1589,1
306,303,1
306,111,4
306,124,5
306,1362,3
306,1097,4
306,1046,5
306,1405,5
306,104,5
306,1058,4
306,1073,5
306,219,5
306,1956,5
306,296,3
306,781,4
357,1454,4
357,3024,4
357,2519,4
357,3025,4
306,526,4
357,1279,3
357,78,4
357,1100,4
357,3026,5
357,3027,4
306,469,5
306,321,4
357,3028,2
306,514,4
357,956,4
357,2923,2
306,77,4
357,1450,2
357,3029,3
357,309,5
8,114,2
209,910,3
209,2243,2
209,911,2
209,1004,3
209,2247,3
209,2245,3
209,2237,2
209,1053,4
209,2250,3
209,2248,3
209,1820,4
209,3030,2
209,1881,4
323,1318,5
209,1817,5
209,1818,3
209,1819,3
209,3031,2
209,1821,3
323,561,3
209,3032,2
209,3033,2
209,1086,5
209,1087,4
209,2309,4
209,3034,4
209,2311,3
209,1088,3
209,2312,1
209,2310,4
209,369,3
209,3035,5
209,3036,5
209,2703,5
209,54,5
209,2544,3
209,2500,1
209,12,5
321,329,5
358,69,5
358,164,5
358,91,5
358,313,5
358,89,5
358,704,5
358,1826,5
358,1020,5
358,54,5
358,32,5
358,18,5
358,20,5
358,81,5
358,36,5
358,142,5
358,86,2
358,278,5
358,1016,5
358,430,5
359,1226,5
359,3037,4
359,93,5
359,640,3
184,36,4
359,1570,5
359,3038,3
359,3039,5
359,625,5
359,228,5
359,1048,5
359,1679,4
359,3040,5
359,3041,3
359,1206,4
359,240,3
359,2587,4
359,2268,5
257,356,3
257,906,2
337,52,2
337,740,3
337,85,2
337,28,2
337,207,3
343,656,2
109,3042,3
360,1987,3
360,2085,4
360,1679,4
360,552,3
360,1905,3
360,2290,3
360,12,4
360,1463,4
360,347,3
360,988,5
360,843,3
360,990,3
360,2307,4
360,3043,4
360,1354,5
360,678,5
360,2505,4
360,2058,4
360,1130,4
360,1129,4
360,262,5
360,1132,4
360,251,3
360,491,3
360,398,2
360,1139,3
360,255,3
360,1502,2
360,1605,3
360,1135,4
360,1140,3
360,258,3
360,400,1
360,257,4
360,1143,3
360,740,4
360,2029,1
360,93,4
360,61,2
360,474,2
360,545,3
360,1419,3
257,1733,1
323,2111,5
355,1868,3
348,2380,5
348,2438,3
348,241,4
348,1388,4
272,3044,4
192,2225,4
323,508,1
323,1091,1
323,24,1
181,1511,3
301,1764,3
361,116,2
361,105,5
301,1765,3
361,97,5
361,1099,4
361,467,5
361,114,5
361,5,4
361,1777,4
361,3006,5
361,3045,4
361,3046,4
361,3047,5
361,3048,4
361,1664,5
361,1190,4
361,1237,5
361,1606,5
361,2482,4
361,1466,3
361,2858,4
361,2696,4
361,2886,4
361,2481,4
361,2490,1
361,2029,5
361,2303,5
361,1763,5
361,1514,5
361,20,5
361,17,5
361,16,4
361,15,5
361,19,4
362,2029,4
362,2303,3
362,105,5
362,20,5
362,17,5
362,15,5
350,314,4
350,1049,5
350,667,4
350,81,4
350,312,4
350,313,5
350,90,3
350,3049,3
335,1098,3
350,3050,3
350,2539,3
350,3051,3
350,3052,3
350,2933,3
350,2935,3
350,2540,4
350,2934,3
350,3053,3
350,3054,4
350,3055,3
350,3056,3
350,3057,3
350,3058,3
350,3059,3
350,2929,3
350,3060,4
350,3061,3
350,3062,3
350,3063,3
350,1237,4
350,1606,2
350,3064,3
350,3065,3
350,3066,3
350,1435,3
350,1670,3
361,685,2
361,304,4
359,1133,3
363,1772,4
363,2634,3
363,920,2
363,554,4
363,1853,4
363,3067,4
363,111,1
363,773,2
363,851,3
363,1967,3
363,770,3
363,778,2
363,403,3
363,2699,2
232,3068,5
232,2923,4
232,2921,3
232,3069,2
232,3070,2
232,2922,2
363,1515,4
363,2707,5
363,104,3
363,213,3
363,2097,4
363,1513,4
363,387,3
363,344,5
363,202,4
363,102,5
363,3071,2
232,3072,3
363,883,2
363,1375,2
363,3073,4
232,2795,5
232,2797,3
232,2796,2
232,3074,4
232,3075,2
232,3076,3
364,1360,4
232,3077,5
232,3078,5
232,3079,5
363,2353,5
363,985,5
363,3080,4
364,1324,3
363,1249,5
363,3081,5
364,638,4
363,343,5
364,3082,4
364,283,4
363,3083,5
363,2063,4
364,2705,4
364,1569,5
363,1569,3
363,1517,3
364,224,5
363,105,5
363,106,4
363,107,3
363,108,5
363,109,3
364,216,4
363,336,4
364,1406,5
364,386,4
364,385,5
364,850,5
363,223,3
364,52,4
364,487,5
363,36,4
363,37,5
364,69,5
364,2284,5
364,380,3
364,377,4
364,54,4
364,119,4
364,24,4
364,1894,4
364,1053,5
364,1083,4
364,1510,4
364,175,5
364,1499,4
364,149,5
364,311,4
364,715,5
363,487,4
363,3084,4
363,1590,4
364,38,4
364,864,4
364,731,4
364,851,4
363,152,3
364,125,4
364,155,5
364,106,4
364,105,4
364,344,5
364,34,4
363,3085,2
363,1544,4
363,180,4
363,2977,4
363,228,4
363,3086,4
363,759,4
363,2060,2
363,641,3
363,546,3
363,540,3
363,693,4
363,34,4
363,39,5
363,69,5
363,52,5
363,48,4
363,137,3
363,321,4
363,160,4
363,1111,3
363,927,3
363,936,1
363,165,3
363,326,4
363,92,2
363,663,5
363,1345,4
363,17,4
363,18,2
363,19,2
363,20,4
363,15,4
365,292,4
365,97,4
365,161,5
365,32,4
365,172,5
365,779,5
365,588,3
365,1028,3
365,34,3
365,142,5
365,159,4
365,690,5
365,467,3
365,344,5
365,38,4
82,1825,4
82,1268,4
82,2732,4
82,1795,5
11,422,5
11,311,3
330,986,4
141,311,4
272,3087,5
366,292,5
366,7,5
366,173,4
366,640,4
366,468,3
366,115,4
366,427,3
366,97,5
366,1416,5
366,31,3
366,82,5
366,1099,3
359,201,4
343,3088,3
343,1224,3
343,414,3
343,179,3
82,2301,3
367,220,4
367,104,4
367,301,4
367,3089,5
367,3090,4
367,3091,4
367,420,3
367,1783,3
367,3092,4
367,1884,4
367,1090,4
367,2551,4
367,659,3
367,3067,4
367,2703,2
367,331,4
367,1767,3
367,3093,4
367,7,2
306,1968,4
306,1967,5
306,2063,4
306,307,3
367,1112,4
98,3094,5
98,941,3
98,3095,5
367,3096,4
98,751,5
98,1541,5
98,420,5
98,149,5
98,12,5
98,947,5
98,945,5
368,946,5
368,1727,4
343,8,3
343,684,1
368,955,5
368,690,4
367,1156,4
367,2422,3
367,1532,3
369,605,4
344,2545,3
344,2456,3
144,3097,2
98,726,4
98,92,3
98,69,4
98,34,5
98,38,4
98,161,4
98,17,4
98,20,4
98,18,3
98,15,5
335,293,5
98,16,5
98,19,4
98,309,4
98,52,4
98,502,3
98,45,5
98,486,4
98,470,5
367,126,3
98,3098,5
367,2360,4
367,2027,4
98,955,4
367,5,1
98,228,5
98,102,4
98,604,4
98,603,4
98,908,5
98,909,3
98,1116,3
98,655,5
98,3099,5
98,3100,5
367,3101,3
98,3102,5
367,299,4
367,1297,3
367,193,3
367,385,4
98,356,4
367,604,4
367,81,5
98,593,4
367,231,5
367,32,4
370,161,4
370,7,3
370,86,3
370,467,2
370,309,4
370,305,4
370,110,2
370,170,5
370,1614,3
370,3103,5
370,1139,2
370,1137,2
370,489,1
370,394,5
370,456,3
370,126,4
370,640,1
370,176,2
370,427,5
370,560,2
370,1611,1
370,593,4
370,373,4
370,173,4
370,535,3
370,3104,5
370,107,4
367,118,4
370,403,1
370,639,2
370,2392,4
370,1357,5
370,357,1
370,518,3
367,165,4
367,166,3
367,167,3
370,1345,5
370,17,3
370,18,4
370,19,3
370,15,3
370,20,5
370,2029,4
370,81,4
370,1663,5
370,184,3
370,2522,5
343,0,5
132,2235,4
370,1435,3
370,98,2
370,1217,5
366,2353,3
359,149,5
366,116,4
366,1689,4
366,3105,3
366,428,3
366,140,2
366,496,2
366,1344,3
366,305,3
366,1669,2
366,3106,3
366,2068,4
366,304,3
366,177,4
366,1978,2
366,176,4
366,777,4
366,1564,2
366,1302,3
366,184,4
366,906,2
366,2376,4
366,111,2
366,282,5
366,406,3
366,18,2
366,134,2
366,171,5
366,315,5
366,1782,5
366,32,4
366,161,4
366,5,5
366,467,3
366,1802,5
319,1569,3
371,603,4
371,1008,3
371,189,4
371,1148,4
187,892,2
371,190,4
371,1622,3
371,1151,4
371,1624,3
371,3107,3
371,191,4
371,744,4
371,95,5
371,481,5
371,309,5
371,250,4
371,1130,4
371,1129,3
371,259,3
371,1644,4
371,398,4
371,1136,3
371,262,4
371,1808,4
371,492,3
371,3108,3
371,1767,4
337,3109,3
246,793,4
337,1466,1
337,3110,3
372,15,5
372,20,5
372,373,4
372,145,5
372,34,4
372,16,4
372,159,4
373,3111,5
373,89,5
373,18,5
373,20,4
373,17,4
373,16,4
373,5,4
373,15,5
373,19,4
373,7,5
373,114,5
373,280,3
373,1505,4
373,1504,3
373,1443,5
373,606,4
373,607,5
373,1250,5
373,3112,5
373,422,5
373,3113,5
373,605,5
11,667,4
373,1945,3
373,1943,2
373,2315,1
373,2337,5
373,38,4
373,1442,3
279,1615,3
279,355,5
350,3114,3
264,3115,3
246,687,2
246,588,4
246,13,4
341,486,5
341,547,5
341,25,5
341,23,5
341,1376,4
341,1377,3
341,3116,3
341,1090,4
341,768,2
341,1884,4
341,1275,4
341,2551,3
341,2550,4
341,1885,3
341,3117,4
341,206,5
341,527,3
341,516,4
341,515,5
341,517,4
341,484,5
341,520,4
341,676,5
341,518,3
341,1172,4
341,521,5
341,1171,4
341,1725,2
341,500,4
341,3118,3
341,1170,3
341,3119,3
341,3120,4
341,1499,5
341,118,4
341,2428,4
341,1102,5
341,1100,5
341,295,3
341,38,4
183,3121,4
89,99,1
89,2546,3
89,135,3
89,133,3
280,951,3
280,77,5
280,92,5
280,936,4
280,175,5
280,1761,5
280,3105,4
280,2350,4
280,228,4
280,165,5
280,3122,5
280,3123,5
280,403,4
280,646,5
280,2831,4
280,1727,5
374,116,4
374,690,4
374,467,3
374,3124,2
374,1165,3
374,161,4
374,34,3
374,18,5
374,20,5
374,32,4
374,17,4
374,16,4
374,97,4
374,5,5
374,15,5
374,105,3
374,19,4
374,36,5
374,52,4
374,159,3
374,7,4
374,85,2
374,106,2
374,92,3
374,172,2
374,344,2
374,38,1
374,223,4
374,114,4
374,118,2
352,3125,4
62,3126,3
375,12,5
375,3127,3
375,3128,3
375,780,3
375,161,3
375,142,3
375,32,2
375,52,1
375,5,2
375,18,3
375,15,3
375,17,3
375,16,3
375,85,1
375,231,3
375,145,5
375,422,4
375,36,5
375,28,3
375,19,3
375,309,5
375,344,3
375,604,5
375,481,5
375,1072,4
375,930,3
375,1071,3
375,2981,3
375,2983,3
369,1504,4
375,20,3
375,239,3
375,559,2
375,673,3
375,357,2
375,470,4
62,294,5
369,1443,5
375,110,4
376,2413,5
375,116,4
376,174,5
375,94,3
376,286,5
375,323,3
376,3129,5
375,986,5
375,3130,4
376,282,4
376,1786,4
376,2119,5
376,3131,5
376,612,5
376,292,5
376,1763,5
376,16,4
376,17,4
375,223,2
376,19,4
375,37,3
376,15,5
376,20,3
376,18,5
376,316,4
188,478,3
369,606,4
369,607,4
369,608,4
323,156,2
376,27,5
376,172,5
376,92,4
377,88,4
377,138,5
377,39,5
376,658,4
377,116,4
377,283,5
377,105,4
377,501,5
377,106,3
377,430,4
376,3132,5
376,1569,5
376,1733,5
376,97,5
376,116,5
376,305,4
376,1765,5
376,1764,3
376,7,5
376,32,5
376,5,5
376,114,5
376,1168,5
376,3133,5
376,3134,5
376,134,5
376,2699,5
378,36,5
378,145,5
378,92,5
378,39,4
378,18,3
378,867,4
378,40,3
378,34,5
378,69,5
378,161,4
378,32,4
378,52,4
378,5,2
376,283,4
376,1386,5
376,1656,4
376,406,2
378,17,4
378,15,4
378,20,4
378,54,3
378,16,3
378,85,4
378,86,3
378,38,4
378,19,3
378,174,3
378,165,5
378,604,4
378,481,4
378,148,4
376,269,4
378,3135,4
378,358,3
376,467,5
377,24,4
377,159,5
377,145,5
377,124,5
377,1406,5
377,291,5
377,958,5
377,195,5
377,151,3
379,3136,4
376,787,4
379,2720,4
379,2725,2
379,2729,3
379,2717,4
379,2727,3
379,2730,3
379,2718,3
